Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
6383,2025년04월01일,평기길,하행,50,68,56,56,48,53,54,51,54,51,50,52,51,48,53,50,52,54,55,48,58,49,59,57,53.2083333
6453,2025년04월02일,평기길,상행,42,38,-,-,46,44,48,48,46,44,46,43,44,41,44,45,46,47,51,55,49,48,45,48,45.8181818
6454,2025년04월02일,평기길,하행,55,51,65,49,61,53,54,53,54,55,52,56,52,52,51,54,53,54,55,53,55,52,55,57,54.2083333
6524,2025년04월03일,평기길,상행,44,35,-,-,57,46,53,49,48,47,48,43,46,43,43,44,46,46,49,49,49,48,54,65,47.8181818
6525,2025년04월03일,평기길,하행,50,-,54,47,56,53,51,54,55,55,51,51,52,53,53,52,53,54,57,47,54,55,48,56,52.6521739
6595,2025년04월04일,평기길,상행,44,41,48,51,55,46,47,48,51,42,44,46,44,49,46,45,47,48,45,44,54,48,55,44,47.1666667
6596,2025년04월04일,평기길,하행,55,-,56,44,60,56,56,55,55,52,57,51,51,55,53,53,54,53,54,54,55,49,59,53,53.9130435
6665,2025년04월05일,평기길,상행,42,-,-,51,56,45,52,47,47,50,42,43,41,44,39,40,46,43,36,39,42,49,45,48,44.8636364
6666,2025년04월05일,평기길,하행,54,65,53,48,48,53,61,50,55,55,47,46,49,50,45,51,51,48,50,50,53,57,57,49,51.875
6735,2025년04월06일,평기길,상행,58,60,60,-,45,50,53,47,45,42,45,45,43,42,44,45,47,50,49,43,46,46,63,36,48.0
6736,2025년04월06일,평기길,하행,55,50,-,58,51,54,56,56,51,56,52,54,52,50,52,51,52,54,51,52,53,49,56,56,53.0869565
6804,2025년04월07일,평기길,상행,55,50,48,-,52,49,49,47,46,44,43,46,46,43,44,46,46,47,45,47,51,49,49,47,47.3478261
6805,2025년04월07일,평기길,하행,57,-,50,54,54,57,57,55,54,53,51,53,50,51,53,54,53,54,53,50,54,56,54,54,53.5217391
6873,2025년04월08일,평기길,상행,37,48,52,-,52,49,49,47,50,45,44,43,44,43,44,41,45,51,48,45,48,42,45,51,46.2173913
6874,2025년04월08일,평기길,하행,39,50,54,-,53,51,51,52,51,53,46,52,50,54,51,52,52,56,53,54,53,50,51,65,51.8695652
6944,2025년04월09일,평기길,상행,39,35,56,44,58,48,49,46,48,46,48,-,-,-,-,43,45,46,51,44,54,54,52,52,47.9
6945,2025년04월09일,평기길,하행,58,-,53,49,56,56,55,55,54,53,54,-,-,-,-,50,52,55,51,50,50,55,53,68,54.0526316
7015,2025년04월10일,평기길,상행,41,38,-,52,48,47,51,49,50,46,43,46,45,45,44,46,44,46,46,50,47,41,49,42,45.9130435
7016,2025년04월10일,평기길,하행,50,-,58,48,60,57,58,53,56,56,51,52,55,54,53,53,53,56,55,50,58,50,60,-,54.3636364
7088,2025년04월11일,평기길,상행,45,51,-,54,54,45,49,49,48,44,46,44,45,46,44,44,44,47,49,42,49,47,52,40,46.8695652
7089,2025년04월11일,평기길,하행,52,-,58,49,44,52,49,55,53,52,50,52,52,53,53,51,51,54,53,49,56,52,58,63,52.6521739
7156,2025년04월12일,평기길,상행,50,-,-,45,52,50,50,47,49,45,48,45,46,45,43,46,46,45,41,40,40,40,38,31,44.6363636
7157,2025년04월12일,평기길,하행,55,62,-,44,59,60,54,53,53,53,54,55,55,47,52,52,52,51,49,49,48,49,51,55,52.6956522
7222,2025년04월13일,평기길,상행,38,41,65,49,49,42,48,44,48,45,47,41,45,42,46,46,47,44,47,50,44,51,55,45,46.625
7223,2025년04월13일,평기길,하행,54,54,65,50,53,62,51,48,55,50,53,48,48,43,51,50,49,51,56,53,59,55,53,55,52.75
7291,2025년04월14일,평기길,상행,43,44,46,50,49,36,46,46,48,44,49,-,-,-,38,42,40,46,45,38,45,44,43,48,44.2857143
7292,2025년04월14일,평기길,하행,52,-,43,50,59,51,52,48,54,54,53,-,-,-,45,42,46,50,52,49,56,50,41,64,50.55
7366,2025년04월15일,평기길,상행,47,54,57,48,46,46,48,51,49,42,44,-,-,-,-,-,-,-,-,-,-,-,-,-,48.3636364
