Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
4477,2025년03월04일,집현중앙로,상행,-,-,-,-,-,-,-,23,23,24,20,26,24,23,25,22,24,26,24,22,26,25,29,35,24.7647059
4478,2025년03월04일,집현중앙로,하행,-,-,-,-,-,-,-,34,21,28,25,-,20,18,22,12,-,-,-,10,-,-,-,-,21.1111111
4548,2025년03월05일,집현중앙로,상행,-,-,-,-,-,-,-,25,15,23,22,24,17,23,22,19,25,25,23,25,25,23,26,-,22.625
4549,2025년03월05일,집현중앙로,하행,-,-,-,-,-,-,-,22,21,22,-,-,27,25,-,24,19,17,11,-,-,-,-,-,20.8888889
4619,2025년03월06일,집현중앙로,상행,-,-,-,-,-,-,-,29,19,25,27,25,25,23,25,22,26,21,24,26,29,23,24,23,24.4705882
4620,2025년03월06일,집현중앙로,하행,-,-,-,-,-,-,20,14,20,15,22,20,26,33,-,15,11,-,11,13,-,-,-,-,18.3333333
4690,2025년03월07일,집현중앙로,상행,-,-,-,-,-,-,-,25,18,26,25,26,25,27,20,22,23,22,23,23,25,25,24,28,23.9411765
4691,2025년03월07일,집현중앙로,하행,-,-,-,-,-,-,15,14,18,24,18,-,23,10,11,12,15,-,-,-,-,-,-,-,16.0
4761,2025년03월08일,집현중앙로,상행,-,21,-,-,-,-,17,-,26,23,24,20,25,24,24,25,20,22,24,22,23,23,25,26,23.0
4762,2025년03월08일,집현중앙로,하행,12,-,-,-,-,-,-,10,-,15,-,13,10,24,-,-,26,18,-,-,-,-,-,-,16.0
4830,2025년03월09일,집현중앙로,상행,-,-,-,-,-,-,-,-,-,18,-,24,24,22,23,23,22,25,25,27,21,19,27,19,22.7857143
4831,2025년03월09일,집현중앙로,하행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,12,-,-,-,-,-,-,-,11.5
4899,2025년03월10일,집현중앙로,상행,-,-,-,-,-,-,29,29,21,25,26,26,20,21,23,24,25,25,26,23,27,24,24,27,24.7222222
4900,2025년03월10일,집현중앙로,하행,-,-,-,-,-,-,20,35,22,20,12,-,18,18,19,11,17,-,-,-,-,-,-,-,19.2
4970,2025년03월11일,집현중앙로,상행,-,-,-,-,-,-,-,-,19,26,24,21,25,22,25,25,24,24,25,24,25,24,27,20,23.75
4971,2025년03월11일,집현중앙로,하행,-,-,-,-,-,-,31,30,19,25,-,-,-,11,19,-,-,-,-,-,-,-,-,-,22.5
5041,2025년03월12일,집현중앙로,상행,-,-,-,-,-,-,33,-,19,22,28,27,24,21,21,-,24,22,23,23,-,-,-,-,23.9166667
5042,2025년03월12일,집현중앙로,하행,-,-,-,-,-,-,-,28,25,22,10,-,-,23,21,-,12,22,12,13,-,-,-,-,18.8
5110,2025년03월13일,집현중앙로,상행,-,-,-,-,-,-,-,23,18,26,-,-,-,-,-,27,25,23,24,24,26,26,17,33,24.3333333
5111,2025년03월13일,집현중앙로,하행,-,-,-,-,-,-,-,25,24,24,-,-,-,-,-,-,13,-,13,-,-,-,-,-,19.8
5181,2025년03월14일,집현중앙로,상행,-,-,-,-,-,-,-,-,19,27,19,20,26,23,21,25,23,25,25,23,23,25,25,27,23.5
5182,2025년03월14일,집현중앙로,하행,-,-,-,-,-,-,-,19,20,25,-,-,19,12,12,13,-,-,20,-,-,-,-,-,17.5
5252,2025년03월15일,집현중앙로,상행,-,-,-,-,-,-,-,-,23,23,20,26,24,20,25,22,22,21,24,23,21,22,26,-,22.8
5253,2025년03월15일,집현중앙로,하행,-,-,-,-,-,-,-,-,-,-,-,22,-,12,-,14,-,-,-,-,-,-,-,-,16.0
5319,2025년03월16일,집현중앙로,상행,19,-,-,-,-,-,-,-,-,25,-,24,21,23,24,23,26,24,23,23,24,22,19,25,23.0
5320,2025년03월16일,집현중앙로,하행,-,-,-,-,-,-,-,-,-,-,-,-,-,37,-,28,-,28,-,-,-,-,-,-,31.0
5386,2025년03월17일,집현중앙로,상행,-,-,-,-,-,-,-,-,17,27,29,30,-,-,-,-,-,26,23,24,-,-,-,-,25.1428571
5387,2025년03월17일,집현중앙로,하행,-,-,-,-,-,-,23,16,24,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.0
5455,2025년03월18일,집현중앙로,상행,-,-,-,-,-,-,-,-,24,23,-,-,-,-,-,-,-,24,26,24,-,-,-,-,24.2
5456,2025년03월18일,집현중앙로,하행,-,-,-,-,-,-,-,23,22,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.0
5524,2025년03월19일,집현중앙로,상행,-,-,-,-,-,-,-,-,15,24,-,-,-,-,-,-,27,25,25,24,-,-,-,-,23.3333333
5525,2025년03월19일,집현중앙로,하행,-,-,-,-,-,-,-,33,19,21,-,-,-,-,-,-,-,-,20,-,-,-,-,-,23.25
5591,2025년03월20일,집현중앙로,상행,-,-,-,-,-,-,-,-,23,22,-,-,-,-,-,-,-,22,25,24,-,-,-,-,23.2
5592,2025년03월20일,집현중앙로,하행,-,-,-,-,-,-,-,-,20,24,-,-,-,-,-,-,-,-,16,-,-,-,-,-,20.0
5660,2025년03월21일,집현중앙로,상행,-,-,-,-,-,-,-,-,20,26,-,-,-,-,-,28,23,25,24,24,-,-,-,-,24.2857143
5661,2025년03월21일,집현중앙로,하행,-,-,-,-,-,-,-,22,20,20,-,-,-,-,-,-,-,-,27,-,-,-,-,-,22.25
5726,2025년03월22일,집현중앙로,하행,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,15.0
5813,2025년03월24일,집현중앙로,상행,-,-,-,-,-,-,-,-,22,27,-,-,-,-,-,-,-,23,23,25,-,-,-,-,24.0
5814,2025년03월24일,집현중앙로,하행,-,-,-,-,-,-,-,15,26,25,-,-,-,-,-,-,-,-,10,-,-,-,-,-,19.0
5884,2025년03월25일,집현중앙로,상행,-,-,-,-,-,-,-,-,23,27,25,29,24,21,22,25,24,24,26,22,24,26,25,-,24.4666667
5885,2025년03월25일,집현중앙로,하행,-,-,-,-,-,-,-,27,19,27,-,34,31,22,-,12,22,-,-,-,-,-,-,-,24.25
5953,2025년03월26일,집현중앙로,상행,-,26,-,-,-,-,-,37,18,25,27,26,22,20,25,24,23,24,24,24,23,24,20,24,24.2222222
5954,2025년03월26일,집현중앙로,하행,-,-,-,-,-,-,21,21,20,24,-,-,14,-,16,15,16,13,-,-,-,-,-,-,17.7777778
6026,2025년03월27일,집현중앙로,상행,-,-,-,23,-,-,-,-,20,20,24,21,25,24,22,22,23,23,25,24,24,26,23,-,23.0625
6027,2025년03월27일,집현중앙로,하행,-,-,-,-,-,-,-,29,24,28,21,25,-,-,11,15,19,-,-,-,-,-,-,-,21.5
6097,2025년03월28일,집현중앙로,상행,-,-,-,-,-,-,-,25,17,28,23,22,27,22,24,25,20,24,25,26,23,23,23,25,23.6470588
6098,2025년03월28일,집현중앙로,하행,-,-,-,-,-,-,-,20,27,22,-,-,20,42,-,-,12,26,12,-,-,-,-,-,22.625
6168,2025년03월29일,집현중앙로,상행,-,-,-,-,-,-,-,-,25,-,28,26,25,21,24,22,23,21,24,24,26,25,23,22,23.9333333
6169,2025년03월29일,집현중앙로,하행,-,-,-,-,-,-,-,-,-,-,-,-,10,-,14,-,-,17,21,-,-,-,-,-,15.5
6238,2025년03월30일,집현중앙로,상행,-,-,-,-,-,-,11,-,29,27,28,26,24,21,22,25,25,26,25,23,23,25,25,-,24.0625
6239,2025년03월30일,집현중앙로,하행,-,-,-,-,-,-,-,-,-,-,25,17,-,-,-,28,-,-,-,-,-,-,-,-,23.3333333
6307,2025년03월31일,집현중앙로,상행,-,-,-,-,-,24,29,-,23,23,22,22,26,24,20,21,22,23,23,23,24,24,23,22,23.2222222
6308,2025년03월31일,집현중앙로,하행,-,-,-,-,-,-,-,26,22,23,-,-,28,33,11,13,25,16,-,-,17,-,-,-,21.4
6378,2025년04월01일,집현중앙로,상행,-,-,-,-,-,-,32,-,19,24,18,26,23,20,26,27,23,22,24,26,23,22,22,23,23.5294118
6379,2025년04월01일,집현중앙로,하행,-,-,-,-,-,-,11,21,24,20,22,-,31,10,-,17,11,13,-,-,-,-,-,-,18.0
6449,2025년04월02일,집현중앙로,상행,22,14,-,-,-,-,27,-,22,25,23,30,22,23,20,23,24,22,25,24,26,22,30,23,23.5263158
6450,2025년04월02일,집현중앙로,하행,-,-,-,-,-,-,-,14,24,29,15,-,25,-,20,-,-,10,-,22,-,-,-,-,19.875
6520,2025년04월03일,집현중앙로,상행,-,-,-,-,-,-,-,-,18,24,24,26,21,28,21,21,23,22,23,24,27,27,26,25,23.75
6521,2025년04월03일,집현중앙로,하행,-,-,-,-,-,-,-,15,25,21,-,-,-,24,11,-,24,-,-,-,-,-,-,-,20.0
6591,2025년04월04일,집현중앙로,상행,25,-,-,-,-,-,-,-,20,27,25,24,23,21,23,23,23,23,26,24,23,25,22,20,23.3529412
6592,2025년04월04일,집현중앙로,하행,-,-,-,-,-,-,19,31,25,19,-,-,-,24,-,12,11,-,-,-,-,-,-,-,20.1428571
6662,2025년04월05일,집현중앙로,상행,-,-,-,-,-,-,-,-,-,22,23,25,23,26,24,24,26,27,24,23,21,24,20,-,23.7142857
6731,2025년04월06일,집현중앙로,상행,-,-,-,-,-,-,-,-,21,28,33,23,25,26,23,23,24,24,21,22,25,22,22,-,24.1333333
6732,2025년04월06일,집현중앙로,하행,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,12,-,-,-,-,-,-,12.5
6800,2025년04월07일,집현중앙로,상행,-,-,-,-,-,-,27,-,22,20,28,25,21,27,24,24,23,24,26,25,23,22,29,25,24.4117647
6801,2025년04월07일,집현중앙로,하행,-,-,-,-,-,-,28,14,25,15,-,-,-,25,-,11,15,29,-,-,-,-,-,-,20.25
6871,2025년04월08일,집현중앙로,상행,-,-,-,-,-,-,22,-,22,23,20,26,26,25,23,25,23,25,24,23,23,23,25,16,23.1764706
6872,2025년04월08일,집현중앙로,하행,-,-,-,-,-,-,19,31,28,14,13,22,11,-,23,14,-,17,-,-,-,-,-,-,19.2
6942,2025년04월09일,집현중앙로,상행,-,-,-,-,-,-,-,23,18,20,22,24,30,23,23,26,22,23,23,23,23,24,26,-,23.3125
6943,2025년04월09일,집현중앙로,하행,-,-,-,-,-,-,17,16,20,16,14,-,-,13,-,-,18,-,-,-,-,-,-,-,16.2857143
7013,2025년04월10일,집현중앙로,상행,32,-,-,-,-,-,-,-,17,24,19,24,23,24,24,23,23,24,25,24,22,24,26,-,23.625
7014,2025년04월10일,집현중앙로,하행,-,-,-,-,-,-,-,21,25,29,11,-,-,-,23,13,-,-,22,-,-,10,-,-,19.25
7084,2025년04월11일,집현중앙로,상행,19,-,-,-,-,-,-,24,19,25,21,24,26,22,24,22,25,25,24,22,23,23,19,30,23.1666667
7085,2025년04월11일,집현중앙로,하행,-,-,-,-,-,-,34,26,25,12,20,21,14,28,14,25,14,-,-,-,-,-,-,-,21.1818182
