Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
8774,2025년05월02일,용연로,하행,48,-,60,-,50,56,54,54,51,32,52,53,51,25,45,56,55,57,53,57,53,61,54,54,51.4090909
8860,2025년05월03일,용연로,상행,59,-,36,29,51,35,39,52,54,59,58,57,60,59,59,56,56,62,53,58,61,59,-,61,53.3181818
8861,2025년05월03일,용연로,하행,-,42,51,50,34,55,49,46,47,47,51,52,53,57,57,54,56,56,60,57,52,55,50,46,51.173913
8947,2025년05월04일,용연로,상행,52,-,48,46,54,49,60,56,60,53,61,57,54,60,59,60,34,59,58,62,58,58,58,-,55.2727273
8948,2025년05월04일,용연로,하행,51,-,48,-,46,31,47,55,53,31,51,51,51,23,37,54,54,45,58,57,57,54,54,41,47.6818182
9030,2025년05월05일,용연로,상행,-,-,-,47,43,63,66,59,58,61,58,59,56,59,55,55,61,59,57,58,53,51,50,62,56.6666667
9031,2025년05월05일,용연로,하행,-,-,-,53,-,46,59,56,62,55,57,55,53,57,55,52,60,55,56,53,56,47,58,52,54.85
9113,2025년05월06일,용연로,상행,54,-,68,54,54,63,66,59,60,56,51,53,59,59,59,57,59,59,60,65,45,63,65,65,58.826087
9114,2025년05월06일,용연로,하행,62,54,55,68,-,62,57,63,58,48,55,55,54,52,54,53,55,57,55,51,54,59,58,-,56.3181818
9194,2025년05월07일,용연로,상행,78,71,63,49,56,63,58,61,57,55,57,55,56,56,58,52,58,63,62,60,56,58,58,60,59.1666667
9195,2025년05월07일,용연로,하행,-,47,56,-,51,57,57,54,44,36,55,56,49,32,54,53,59,55,59,53,53,49,60,57,52.0909091
9279,2025년05월08일,용연로,상행,-,-,-,43,52,55,62,58,61,56,56,49,57,58,56,55,57,58,62,54,55,56,51,52,55.3809524
9280,2025년05월08일,용연로,하행,60,48,52,-,58,56,57,61,61,50,52,50,49,51,54,54,52,52,58,56,61,54,51,56,54.4782609
9364,2025년05월09일,용연로,상행,-,43,55,48,78,56,46,55,58,58,55,61,65,58,56,59,63,61,57,47,56,35,39,40,54.3043478
9365,2025년05월09일,용연로,하행,56,50,47,42,48,58,54,57,50,50,46,48,57,50,44,54,54,58,56,56,50,46,48,33,50.5
9449,2025년05월10일,용연로,상행,39,-,41,44,48,54,47,61,58,58,59,57,61,59,57,56,57,51,49,56,46,42,43,51,51.9130435
9450,2025년05월10일,용연로,하행,52,52,46,71,29,60,56,56,52,48,46,48,52,51,51,51,54,54,52,50,49,57,50,43,51.25
9534,2025년05월11일,용연로,상행,62,-,-,48,74,60,59,62,59,58,54,60,60,59,56,59,53,60,56,59,59,52,60,63,58.7272727
9535,2025년05월11일,용연로,하행,-,70,-,48,32,47,48,57,64,60,53,53,58,55,61,55,52,53,55,51,57,65,60,53,54.8636364
9615,2025년05월12일,용연로,상행,46,-,54,54,52,61,67,60,59,55,52,53,55,59,57,58,51,60,56,55,49,55,51,71,56.0869565
9616,2025년05월12일,용연로,하행,53,47,42,-,44,62,61,56,56,40,50,56,47,40,44,55,51,50,58,53,49,50,58,60,51.3913043
9700,2025년05월13일,용연로,상행,-,49,52,54,48,59,60,62,62,55,55,55,57,56,56,55,55,55,53,56,56,47,59,68,55.826087
9701,2025년05월13일,용연로,하행,-,55,61,42,39,64,59,60,60,46,52,52,48,41,49,50,54,57,57,58,51,51,44,47,52.0434783
